properties{
  x = 0,
  y = 0,
  width = 1280,
  height = 960,
  min_layer = 0,
  max_layer = 2,
  tileset = "indoors_stone",
  music = "ballast_harbor",
}

tile{
  layer = 0,
  x = 32,
  y = 128,
  width = 928,
  height = 832,
  pattern = "brick_floor",
}

tile{
  layer = 0,
  x = 392,
  y = 520,
  width = 16,
  height = 16,
  pattern = "224",
}

tile{
  layer = 0,
  x = 440,
  y = 520,
  width = 16,
  height = 16,
  pattern = "226",
}

tile{
  layer = 0,
  x = 408,
  y = 568,
  width = 32,
  height = 16,
  pattern = "229",
}

tile{
  layer = 0,
  x = 392,
  y = 536,
  width = 16,
  height = 32,
  pattern = "223",
}

tile{
  layer = 0,
  x = 440,
  y = 568,
  width = 16,
  height = 16,
  pattern = "228",
}

tile{
  layer = 0,
  x = 408,
  y = 520,
  width = 32,
  height = 16,
  pattern = "225",
}

tile{
  layer = 0,
  x = 408,
  y = 536,
  width = 32,
  height = 32,
  pattern = "230",
}

tile{
  layer = 0,
  x = 392,
  y = 568,
  width = 16,
  height = 16,
  pattern = "222",
}

tile{
  layer = 0,
  x = 440,
  y = 536,
  width = 16,
  height = 32,
  pattern = "227",
}

tile{
  layer = 0,
  x = 560,
  y = 0,
  width = 416,
  height = 128,
  pattern = "brick_floor",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 432,
  height = 128,
  pattern = "brick_floor",
}

tile{
  layer = 0,
  x = 432,
  y = 192,
  width = 96,
  height = 256,
  pattern = "shallow_water",
}

tile{
  layer = 0,
  x = 672,
  y = 272,
  width = 256,
  height = 176,
  pattern = "shallow_water",
}

tile{
  layer = 0,
  x = 960,
  y = 0,
  width = 320,
  height = 960,
  pattern = "brick_floor",
}

tile{
  layer = 0,
  x = 352,
  y = 344,
  width = 736,
  height = 48,
  pattern = "shallow_water",
}

tile{
  layer = 0,
  x = 928,
  y = 352,
  width = 64,
  height = 32,
  pattern = "271",
}

tile{
  layer = 0,
  x = 1056,
  y = 208,
  width = 40,
  height = 64,
  pattern = "271",
}

tile{
  layer = 0,
  x = 1248,
  y = 448,
  width = 32,
  height = 32,
  pattern = "corner.in.2",
}

tile{
  layer = 0,
  x = 1232,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.1",
}

tile{
  layer = 0,
  x = 1216,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.2",
}

tile{
  layer = 0,
  x = 1200,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.1",
}

tile{
  layer = 0,
  x = 1184,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.2",
}

tile{
  layer = 0,
  x = 1168,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.1",
}

tile{
  layer = 0,
  x = 1152,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.2",
}

tile{
  layer = 0,
  x = 1136,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.1",
}

tile{
  layer = 0,
  x = 1120,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.2",
}

tile{
  layer = 0,
  x = 1104,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.1",
}

tile{
  layer = 0,
  x = 1088,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.2",
}

tile{
  layer = 0,
  x = 1072,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.1",
}

tile{
  layer = 0,
  x = 1056,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.2",
}

tile{
  layer = 0,
  x = 1040,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.1",
}

tile{
  layer = 0,
  x = 1024,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.2",
}

tile{
  layer = 0,
  x = 1008,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.1",
}

tile{
  layer = 0,
  x = 992,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.2",
}

tile{
  layer = 0,
  x = 976,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.1",
}

tile{
  layer = 0,
  x = 960,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.2",
}

tile{
  layer = 0,
  x = 944,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.1",
}

tile{
  layer = 0,
  x = 928,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.2",
}

tile{
  layer = 0,
  x = 912,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.1",
}

tile{
  layer = 0,
  x = 896,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.2",
}

tile{
  layer = 0,
  x = 880,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.1",
}

tile{
  layer = 0,
  x = 864,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.2",
}

tile{
  layer = 0,
  x = 848,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.1",
}

tile{
  layer = 0,
  x = 832,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.2",
}

tile{
  layer = 0,
  x = 816,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.1",
}

tile{
  layer = 0,
  x = 800,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.2",
}

tile{
  layer = 0,
  x = 784,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.1",
}

tile{
  layer = 0,
  x = 768,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.2",
}

tile{
  layer = 0,
  x = 752,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.1",
}

tile{
  layer = 0,
  x = 736,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.2",
}

tile{
  layer = 0,
  x = 720,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.1",
}

tile{
  layer = 0,
  x = 704,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.2",
}

tile{
  layer = 0,
  x = 688,
  y = 448,
  width = 16,
  height = 32,
  pattern = "wall.down.1",
}

tile{
  layer = 0,
  x = 672,
  y = 448,
  width = 16,
